x,hi,low
998.0,1.13715,1.13698
999.0,1.13701,1.13687
1000.0,1.1371,1.13695
1001.0,1.13714,1.13698
1002.0,1.13714,1.13697
1003.0,1.13712,1.13697
1004.0,1.13716,1.13701
1005.0,1.13713,1.13698
1006.0,1.13711,1.13696
1007.0,1.13707,1.13691
1008.0,1.13712,1.13697
1009.0,1.13709,1.13694
1010.0,1.13706,1.13691
1011.0,1.13699,1.13683
1012.0,1.13698,1.13682
1013.0,1.13694,1.13677
1014.0,1.13696,1.1368
1015.0,1.13697,1.13682
1016.0,1.13696,1.1368
1017.0,1.13699,1.13684
1018.0,1.13695,1.1368
1019.0,1.13698,1.13683
1020.0,1.13717,1.137
1021.0,1.13714,1.13698
1022.0,1.13709,1.13694
1023.0,1.13708,1.13693
1024.0,1.13703,1.13688
1025.0,1.137,1.13686
1026.0,1.13699,1.13683
1027.0,1.13691,1.13676
1028.0,1.13694,1.1368
1029.0,1.13693,1.13677
1030.0,1.13689,1.13674
1031.0,1.13683,1.1367
1032.0,1.13688,1.13674
1033.0,1.1369,1.13675
1034.0,1.13684,1.1367
1035.0,1.13692,1.13676
1036.0,1.13698,1.13683
1037.0,1.13706,1.13692
1038.0,1.13704,1.13688
1039.0,1.13702,1.13688
1040.0,1.13706,1.13691
1041.0,1.1371,1.13694
1042.0,1.13708,1.13692
1043.0,1.13708,1.13694
1044.0,1.1371,1.13695
1045.0,1.13713,1.13698
1046.0,1.13716,1.13701
1047.0,1.1372,1.13705
1048.0,1.13719,1.13705
1049.0,1.13717,1.13703
1050.0,1.13721,1.13707
1051.0,1.13719,1.13705
1052.0,1.13716,1.13703
1053.0,1.13726,1.1371
1054.0,1.13722,1.13709
1055.0,1.13718,1.13706
1056.0,1.13722,1.13707
1057.0,1.13716,1.13702
1058.0,1.13723,1.13709
1059.0,1.1373,1.13715
1060.0,1.13736,1.13722
1061.0,1.13733,1.13719
1062.0,1.13729,1.13714
1063.0,1.13732,1.13717
1064.0,1.13734,1.1372
1065.0,1.13733,1.13717
1066.0,1.13729,1.13715
1067.0,1.13732,1.13719
1068.0,1.13733,1.13718
1069.0,1.13731,1.13716
1070.0,1.13733,1.13719
1071.0,1.13737,1.13721
1072.0,1.1373,1.13716
1073.0,1.13732,1.13718
1074.0,1.1373,1.13716
1075.0,1.13724,1.13711
1076.0,1.13728,1.13714
1077.0,1.13731,1.13716
1078.0,1.13733,1.13718
1079.0,1.13722,1.13708
1080.0,1.13726,1.13712
1081.0,1.13711,1.13696
1082.0,1.13714,1.13699
1083.0,1.13713,1.13699
1084.0,1.13714,1.13698
1085.0,1.13711,1.13696
1086.0,1.13708,1.13693
1087.0,1.137,1.13686
1088.0,1.13704,1.13689
1089.0,1.13703,1.13688
1090.0,1.13706,1.13691
1091.0,1.13702,1.13688
1092.0,1.13708,1.13693
1093.0,1.13712,1.13697
1094.0,1.13707,1.13692
1095.0,1.13709,1.13695
1096.0,1.13706,1.1369
1097.0,1.13703,1.13688
1098.0,1.13708,1.13693
1099.0,1.13712,1.13697
1100.0,1.13704,1.13689
1101.0,1.13703,1.13689
1102.0,1.13707,1.13692
1103.0,1.13701,1.13687
1104.0,1.13703,1.1369
1105.0,1.13707,1.13692
1106.0,1.13704,1.13689
1107.0,1.13701,1.13686
1108.0,1.13703,1.13688
1109.0,1.13709,1.13693
1110.0,1.137,1.13686
1111.0,1.13704,1.13688
1112.0,1.13708,1.13692
1113.0,1.13707,1.13692
1114.0,1.13709,1.13695
1115.0,1.13705,1.1369
1116.0,1.13708,1.13692
1117.0,1.13705,1.1369
1118.0,1.13709,1.13692
1119.0,1.13703,1.13688
1120.0,1.137,1.13685
1121.0,1.13706,1.13691
1122.0,1.13702,1.13688
1123.0,1.137,1.13685
1124.0,1.13702,1.13685
1125.0,1.13698,1.13683
1126.0,1.13698,1.13683
1127.0,1.13703,1.13687
1128.0,1.13706,1.13691
1129.0,1.13709,1.13693
1130.0,1.13712,1.13697
1131.0,1.1371,1.13695
1132.0,1.13713,1.13697
1133.0,1.1371,1.13695
1134.0,1.13716,1.13702
1135.0,1.13714,1.137
1136.0,1.13715,1.13699
1137.0,1.13712,1.13696
1138.0,1.1371,1.13695
1139.0,1.13707,1.13692
1140.0,1.13704,1.1369
1141.0,1.13702,1.13687
1142.0,1.13705,1.1369
1143.0,1.13709,1.13694
1144.0,1.13706,1.1369
1145.0,1.13699,1.13685
1146.0,1.13701,1.13687
1147.0,1.137,1.13684
1148.0,1.13696,1.13681
1149.0,1.13692,1.13678
1150.0,1.13693,1.13678
1151.0,1.13696,1.1368
1152.0,1.13694,1.13678
1153.0,1.13698,1.13682
1154.0,1.13695,1.1368
1155.0,1.13693,1.13677
1156.0,1.13697,1.13681
1157.0,1.13699,1.13686
1158.0,1.13696,1.13682
1159.0,1.13694,1.13679
1160.0,1.13697,1.13683
1161.0,1.13701,1.13687
1162.0,1.13695,1.1368
1163.0,1.13705,1.13688
1164.0,1.137,1.13687
1165.0,1.13701,1.13687
1166.0,1.13708,1.13694
1167.0,1.13712,1.13697
1168.0,1.1371,1.13695
1169.0,1.13713,1.13699
1170.0,1.13716,1.13702
1171.0,1.13715,1.137
1172.0,1.13712,1.13698
1173.0,1.1371,1.13695
1174.0,1.13713,1.13699
1175.0,1.13713,1.13697
1176.0,1.13719,1.13704
1177.0,1.13719,1.13703
1178.0,1.13711,1.13696
1179.0,1.13713,1.13698
1180.0,1.1372,1.13705
1181.0,1.13724,1.13709
1182.0,1.13722,1.13708
1183.0,1.13722,1.13707
1184.0,1.13718,1.13704
1185.0,1.13726,1.1371
1186.0,1.13721,1.13705
1187.0,1.13724,1.13709
1188.0,1.1373,1.13716
1189.0,1.13725,1.1371
1190.0,1.13722,1.13709
1191.0,1.13726,1.13711
1192.0,1.13723,1.1371
1193.0,1.13722,1.13706
1194.0,1.13719,1.13705
1195.0,1.13722,1.13708
1196.0,1.1372,1.13706
1197.0,1.13723,1.13709
1198.0,1.1372,1.13706
1199.0,1.13715,1.13701
1200.0,1.13713,1.13699
1201.0,1.13715,1.13701
1202.0,1.13708,1.13693
1203.0,1.1371,1.13696
1204.0,1.13714,1.13699
1205.0,1.13717,1.13703
1206.0,1.13714,1.13701
1207.0,1.13711,1.13698
1208.0,1.13709,1.13695
1209.0,1.13712,1.13698
1210.0,1.1371,1.13695
1211.0,1.13713,1.13699
1212.0,1.13713,1.137
1213.0,1.13719,1.13705
1214.0,1.13722,1.13708
1215.0,1.13724,1.13711
1216.0,1.13718,1.13704
1217.0,1.13721,1.13707
1218.0,1.13724,1.13711
1219.0,1.13728,1.13714
1220.0,1.13731,1.13717
1221.0,1.13734,1.13719
1222.0,1.13731,1.13717
1223.0,1.13735,1.1372
1224.0,1.13731,1.13716
1225.0,1.13728,1.13714
1226.0,1.13731,1.13718
1227.0,1.13734,1.1372
1228.0,1.13738,1.13723
1229.0,1.1374,1.13725
1230.0,1.13735,1.13717
1231.0,1.13731,1.13716
1232.0,1.13733,1.13718
1233.0,1.1373,1.13717
1234.0,1.13732,1.13718
1235.0,1.13741,1.13727
1236.0,1.13743,1.1373
1237.0,1.13745,1.13732
1238.0,1.1374,1.13727
1239.0,1.13744,1.1373
1240.0,1.1374,1.13726
1241.0,1.13737,1.13723
1242.0,1.1374,1.13725
1243.0,1.13744,1.13731
1244.0,1.1374,1.13726
1245.0,1.13743,1.1373
1246.0,1.13748,1.13732
1247.0,1.13747,1.13732
1248.0,1.1375,1.13735
1249.0,1.13748,1.13732
1250.0,1.13752,1.13738
1251.0,1.13755,1.1374
1252.0,1.13752,1.13738
1253.0,1.13755,1.1374
1254.0,1.13751,1.13737
1255.0,1.13759,1.13743
1256.0,1.13762,1.13747
1257.0,1.13758,1.13743
1258.0,1.13756,1.13741
1259.0,1.13762,1.13748
1260.0,1.13759,1.13745
1261.0,1.13753,1.13739
1262.0,1.13756,1.1374
1263.0,1.13759,1.13745
1264.0,1.13757,1.13743
1265.0,1.13755,1.1374
1266.0,1.13758,1.13742
1267.0,1.13771,1.13755
1268.0,1.13774,1.1376
1269.0,1.13771,1.13756
1270.0,1.13775,1.13761
1271.0,1.13782,1.13767
1272.0,1.13783,1.13768
1273.0,1.13778,1.13761
1274.0,1.13777,1.13763
1275.0,1.1378,1.13765
1276.0,1.13783,1.1377
1277.0,1.13786,1.13773
1278.0,1.13784,1.13769
1279.0,1.13782,1.13766
1280.0,1.13778,1.13762
1281.0,1.1378,1.13765
1282.0,1.13778,1.13762
1283.0,1.13785,1.13769
1284.0,1.13792,1.13779
1285.0,1.138,1.13785
1286.0,1.13798,1.13783
1287.0,1.13798,1.13783
1288.0,1.13807,1.13788
1289.0,1.13809,1.1379
1290.0,1.13811,1.13796
1291.0,1.13816,1.138
1292.0,1.13809,1.13794
1293.0,1.1381,1.13795
1294.0,1.13811,1.13795
1295.0,1.13807,1.13793
1296.0,1.13808,1.13793
1297.0,1.13811,1.13797
1298.0,1.13814,1.13799
1299.0,1.1381,1.13796
1300.0,1.13813,1.13798
1301.0,1.13803,1.13786
1302.0,1.13803,1.13788
1303.0,1.13801,1.13785
1304.0,1.13786,1.13771
1305.0,1.13797,1.13781
1306.0,1.13794,1.13779
1307.0,1.13793,1.13776
1308.0,1.13796,1.1378
1309.0,1.13797,1.13781
1310.0,1.13806,1.13789
1311.0,1.13807,1.13792
1312.0,1.13804,1.13789
1313.0,1.13806,1.13791
1314.0,1.13804,1.13789
1315.0,1.13807,1.13792
1316.0,1.1381,1.13796
1317.0,1.13811,1.13797
1318.0,1.13808,1.13792
1319.0,1.13803,1.13787
1320.0,1.13801,1.13785
1321.0,1.13803,1.13787
1322.0,1.13808,1.13793
1323.0,1.13806,1.13791
1324.0,1.13808,1.13793
1325.0,1.13812,1.13797
1326.0,1.13815,1.13801
1327.0,1.1382,1.13805
1328.0,1.13813,1.13798
1329.0,1.1381,1.13794
1330.0,1.13803,1.13789
1331.0,1.13809,1.13794
1332.0,1.13803,1.13787
1333.0,1.13805,1.13789
1334.0,1.13805,1.13789
1335.0,1.13802,1.13785
1336.0,1.13797,1.13783
1337.0,1.13799,1.13785
1338.0,1.13793,1.13777
1339.0,1.13784,1.13769
1340.0,1.13787,1.13772
1341.0,1.13784,1.13768
1342.0,1.13794,1.13778
1343.0,1.1379,1.13775
1344.0,1.13791,1.13775
1345.0,1.13788,1.13773
1346.0,1.13784,1.1377
1347.0,1.13774,1.1376
1348.0,1.13768,1.13752
1349.0,1.13762,1.13747
1350.0,1.13761,1.13744
1351.0,1.13763,1.13747
1352.0,1.13766,1.13751
1353.0,1.13767,1.13752
1354.0,1.13766,1.13752
1355.0,1.13766,1.13751
1356.0,1.1377,1.13755
1357.0,1.13773,1.13759
1358.0,1.13768,1.13755
1359.0,1.13772,1.13758
1360.0,1.13776,1.13761
1361.0,1.13779,1.13763
1362.0,1.13781,1.13768
1363.0,1.13779,1.13765
1364.0,1.13782,1.13769
1365.0,1.13772,1.13759
1366.0,1.13776,1.13763
1367.0,1.1378,1.13766
1368.0,1.13777,1.13762
1369.0,1.13764,1.13752
1370.0,1.13762,1.13747
1371.0,1.13758,1.13746
1372.0,1.13762,1.13748
1373.0,1.13766,1.13751
1374.0,1.13762,1.13747
1375.0,1.13759,1.13745
1376.0,1.13757,1.13743
1377.0,1.1376,1.13746
1378.0,1.13752,1.13738
1379.0,1.13749,1.13734
1380.0,1.13751,1.13737
1381.0,1.13746,1.13732
1382.0,1.13732,1.13718
1383.0,1.1374,1.13727
1384.0,1.13749,1.13734
1385.0,1.13744,1.1373
1386.0,1.13744,1.1373
1387.0,1.13733,1.13719
1388.0,1.13737,1.13721
1389.0,1.1374,1.13726
1390.0,1.13743,1.13729
1391.0,1.1374,1.13726
1392.0,1.13743,1.13729
1393.0,1.13739,1.13725
1394.0,1.13742,1.13727
1395.0,1.13744,1.1373
1396.0,1.13739,1.13725
1397.0,1.13743,1.13728
1398.0,1.1374,1.13726
1399.0,1.13737,1.13722
1400.0,1.13742,1.13728
1401.0,1.13741,1.13727
1402.0,1.13743,1.1373
1403.0,1.13739,1.13725
1404.0,1.13743,1.13728
1405.0,1.1374,1.13725
1406.0,1.13742,1.13728
1407.0,1.13746,1.13731
1408.0,1.13744,1.13729
1409.0,1.13745,1.1373
1410.0,1.13746,1.13732
1411.0,1.13744,1.13729
1412.0,1.13746,1.13733
1413.0,1.13749,1.13736
1414.0,1.13753,1.13738
1415.0,1.13755,1.13741
1416.0,1.13752,1.1374
1417.0,1.13763,1.13749
1418.0,1.13766,1.13752
1419.0,1.13766,1.1375
1420.0,1.13761,1.13748
1421.0,1.13763,1.13748
1422.0,1.13763,1.13749
1423.0,1.13759,1.13745
1424.0,1.13756,1.13742
1425.0,1.13754,1.1374
1426.0,1.1375,1.13735
1427.0,1.13752,1.13739
1428.0,1.13757,1.13743
1429.0,1.1376,1.13746
1430.0,1.13763,1.13749
1431.0,1.1376,1.13747
1432.0,1.13764,1.1375
1433.0,1.13769,1.13755
1434.0,1.13767,1.13753
1435.0,1.13765,1.1375
1436.0,1.13768,1.13754
1437.0,1.13772,1.13758
1438.0,1.1377,1.13756
1439.0,1.13773,1.13759
1440.0,1.1378,1.13766
1441.0,1.13777,1.13763
1442.0,1.13777,1.13763
1443.0,1.1378,1.13765
1444.0,1.13788,1.13773
1445.0,1.1378,1.13766
1446.0,1.13775,1.1376
1447.0,1.1377,1.13756
1448.0,1.13773,1.13759
1449.0,1.13777,1.13762
1450.0,1.13774,1.1376
1451.0,1.13765,1.1375
1452.0,1.13769,1.13755
1453.0,1.13773,1.13758
1454.0,1.1378,1.13765
1455.0,1.13775,1.1376
1456.0,1.1376,1.13746
1457.0,1.13763,1.13748
1458.0,1.13764,1.13749
1459.0,1.13771,1.13754
1460.0,1.13777,1.13764
1461.0,1.13779,1.13765
1462.0,1.13779,1.13764
1463.0,1.13773,1.13758
1464.0,1.13766,1.13752
1465.0,1.13767,1.13752
1466.0,1.13771,1.13756
1467.0,1.13769,1.13755
1468.0,1.13774,1.13758
1469.0,1.13776,1.13762
1470.0,1.13781,1.13765
1471.0,1.13778,1.13763
1472.0,1.13775,1.13761
1473.0,1.13768,1.13754
1474.0,1.13771,1.13758
1475.0,1.13779,1.13763
1476.0,1.13777,1.13761
1477.0,1.1377,1.13756
1478.0,1.13768,1.13753
1479.0,1.13772,1.13757
1480.0,1.13774,1.13759
1481.0,1.13777,1.13761
1482.0,1.13771,1.13758
1483.0,1.13769,1.13756
1484.0,1.13766,1.13753
1485.0,1.13771,1.13756
1486.0,1.13767,1.13752
1487.0,1.13764,1.1375
1488.0,1.13767,1.13753
1489.0,1.13764,1.1375
1490.0,1.13773,1.13757
1491.0,1.13766,1.13752
1492.0,1.13767,1.13753
1493.0,1.13769,1.13755
1494.0,1.13759,1.13745
1495.0,1.13754,1.1374
1496.0,1.13752,1.13736
1497.0,1.13748,1.13733
1498.0,1.13751,1.13736
1499.0,1.13749,1.13734
1500.0,1.13742,1.13728
1501.0,1.13744,1.13729
1502.0,1.13747,1.13731
1503.0,1.13744,1.13729
1504.0,1.13747,1.13732
1505.0,1.13751,1.13736
1506.0,1.13754,1.13739
1507.0,1.13753,1.13739
1508.0,1.1375,1.13736
1509.0,1.13749,1.13734
1510.0,1.13739,1.13725
1511.0,1.13731,1.13716
1512.0,1.1373,1.13716
1513.0,1.13725,1.1371
1514.0,1.13723,1.13707
1515.0,1.13729,1.13715
1516.0,1.13742,1.13727
1517.0,1.1375,1.13735
1518.0,1.13749,1.13734
1519.0,1.13751,1.13736
1520.0,1.13753,1.13738
1521.0,1.13751,1.13736
1522.0,1.13746,1.13732
1523.0,1.1376,1.13745
1524.0,1.13764,1.13748
1525.0,1.13763,1.13749
1526.0,1.13768,1.13752
1527.0,1.13773,1.13757
1528.0,1.13769,1.13754
1529.0,1.13766,1.13752
1530.0,1.1377,1.13754
1531.0,1.13773,1.13758
1532.0,1.13777,1.13762
1533.0,1.13774,1.1376
1534.0,1.1377,1.13755
1535.0,1.13773,1.13758
1536.0,1.13761,1.13747
1537.0,1.13765,1.1375
1538.0,1.13775,1.1376
1539.0,1.13774,1.13761
1540.0,1.13766,1.1375
1541.0,1.13768,1.13752
1542.0,1.13775,1.13758
1543.0,1.13776,1.13761
1544.0,1.13773,1.13757
1545.0,1.13779,1.13763
1546.0,1.13784,1.13768
1547.0,1.13782,1.13766
1548.0,1.13785,1.13769
1549.0,1.13789,1.13773
1550.0,1.1378,1.13764
1551.0,1.13774,1.1376
1552.0,1.13781,1.13766
1553.0,1.13778,1.13763
1554.0,1.13781,1.13766
1555.0,1.1378,1.13766
1556.0,1.13779,1.13764
1557.0,1.13778,1.13764
1558.0,1.13782,1.13767
1559.0,1.13779,1.13764
1560.0,1.13783,1.13768
1561.0,1.13783,1.13767
1562.0,1.13782,1.13767
1563.0,1.13782,1.13766
1564.0,1.1378,1.13764
1565.0,1.13783,1.13767
1566.0,1.13782,1.13766
1567.0,1.1378,1.13764
1568.0,1.13782,1.13766
1569.0,1.13784,1.1377
1570.0,1.13782,1.13767
1571.0,1.13781,1.13766
1572.0,1.13783,1.1377
1573.0,1.13781,1.13766
1574.0,1.13783,1.1377
1575.0,1.13784,1.1377
1576.0,1.13784,1.1377
1577.0,1.13783,1.13765
1578.0,1.13778,1.13766
1579.0,1.13783,1.13767
1580.0,1.13777,1.13762
1581.0,1.1378,1.13764
1582.0,1.13783,1.13769
1583.0,1.13786,1.13774
1584.0,1.13798,1.13783
1585.0,1.13796,1.13782
1586.0,1.13794,1.1378
1587.0,1.13791,1.13777
1588.0,1.13793,1.1378
1589.0,1.138,1.13786
1590.0,1.13799,1.13784
1591.0,1.13796,1.13781
1592.0,1.13796,1.1378
1593.0,1.13798,1.13783
1594.0,1.13794,1.1378
1595.0,1.13791,1.13778
1596.0,1.13792,1.13778
1597.0,1.13792,1.13779
1598.0,1.13786,1.13771
1599.0,1.13789,1.13774
1600.0,1.13792,1.13776
1601.0,1.13791,1.13775
1602.0,1.13792,1.13779
1603.0,1.13791,1.13776
1604.0,1.13787,1.13771
1605.0,1.13787,1.13775
1606.0,1.13792,1.13777
1607.0,1.13786,1.13772
1608.0,1.13789,1.13773
1609.0,1.13786,1.13771
1610.0,1.13785,1.1377
1611.0,1.1379,1.13774
1612.0,1.13786,1.13772
1613.0,1.13783,1.13768
1614.0,1.13783,1.13769
1615.0,1.13786,1.13771
1616.0,1.13793,1.13778
1617.0,1.13797,1.13781
1618.0,1.13794,1.1378
1619.0,1.13791,1.13776
1620.0,1.13793,1.13778
1621.0,1.13791,1.13776
1622.0,1.13787,1.13771
1623.0,1.1379,1.13775
1624.0,1.13786,1.1377
1625.0,1.13788,1.13773
1626.0,1.13792,1.13776
1627.0,1.1379,1.13774
1628.0,1.13786,1.13773
1629.0,1.13785,1.1377
1630.0,1.13783,1.13768
1631.0,1.1378,1.13766
1632.0,1.13778,1.13763
1633.0,1.13775,1.13761
1634.0,1.1377,1.13756
1635.0,1.13781,1.13766
1636.0,1.13784,1.1377
1637.0,1.13782,1.13766
1638.0,1.1378,1.13764
1639.0,1.13775,1.13759
1640.0,1.13775,1.1376
1641.0,1.13779,1.13763
1642.0,1.13776,1.1376
1643.0,1.13779,1.13764
1644.0,1.13778,1.13763
1645.0,1.13777,1.13763
1646.0,1.13774,1.13762
1647.0,1.13772,1.13757
1648.0,1.13775,1.13762
1649.0,1.13778,1.13764
1650.0,1.13785,1.1377
1651.0,1.13782,1.13769
1652.0,1.13796,1.13782
1653.0,1.13792,1.13776
1654.0,1.13794,1.13779
1655.0,1.13797,1.13783
1656.0,1.13799,1.13785
1657.0,1.13804,1.1379
1658.0,1.13803,1.13789
1659.0,1.13804,1.1379
1660.0,1.13806,1.13792
1661.0,1.13809,1.13794
1662.0,1.13805,1.13791
1663.0,1.13808,1.13793
1664.0,1.138,1.13786
1665.0,1.13801,1.13788
1666.0,1.13805,1.13789
1667.0,1.13802,1.13788
1668.0,1.13806,1.13791
1669.0,1.13807,1.13792
1670.0,1.13809,1.13795
1671.0,1.13813,1.13798
1672.0,1.13811,1.13798
1673.0,1.13809,1.13795
1674.0,1.13805,1.1379
1675.0,1.13808,1.13794
1676.0,1.13811,1.13797
1677.0,1.13807,1.13792
1678.0,1.13813,1.13798
1679.0,1.1381,1.13797
1680.0,1.13815,1.13798
1681.0,1.13822,1.13806
1682.0,1.13816,1.13801
1683.0,1.13819,1.13803
1684.0,1.1382,1.13804
1685.0,1.13813,1.138
1686.0,1.13817,1.13804
1687.0,1.13815,1.13803
1688.0,1.13822,1.13806
1689.0,1.13825,1.13808
1690.0,1.13826,1.13811
1691.0,1.13823,1.1381
1692.0,1.13842,1.13828
1693.0,1.13836,1.13821
1694.0,1.1384,1.13825
1695.0,1.13838,1.13822
1696.0,1.13835,1.1382
1697.0,1.13837,1.13823
1698.0,1.13841,1.13827
1699.0,1.13819,1.13802
1700.0,1.13821,1.13807
1701.0,1.13818,1.13802
1702.0,1.13814,1.13799
1703.0,1.13813,1.13799
1704.0,1.13816,1.13802
1705.0,1.13816,1.13804
1706.0,1.1382,1.13807
1707.0,1.13818,1.13805
1708.0,1.13814,1.138
1709.0,1.13811,1.13798
1710.0,1.13809,1.13795
1711.0,1.13802,1.13786
1712.0,1.13806,1.13793
1713.0,1.1381,1.13796
1714.0,1.13807,1.13794
1715.0,1.13814,1.138
1716.0,1.13811,1.13797
1717.0,1.13808,1.13794
1718.0,1.13811,1.13795
1719.0,1.13814,1.138
1720.0,1.13817,1.13803
1721.0,1.13817,1.13802
1722.0,1.13815,1.13801
1723.0,1.13814,1.13798
1724.0,1.13815,1.13801
1725.0,1.13813,1.13798
1726.0,1.13811,1.13796
1727.0,1.13806,1.13791
1728.0,1.13803,1.13788
1729.0,1.13805,1.13791
1730.0,1.13809,1.13794
1731.0,1.13812,1.13797
1732.0,1.13809,1.13796
1733.0,1.13814,1.13799
1734.0,1.13815,1.13801
1735.0,1.13815,1.138
1736.0,1.1381,1.13795
1737.0,1.13808,1.13792
1738.0,1.1381,1.13795
1739.0,1.13805,1.1379
1740.0,1.13807,1.13794
1741.0,1.13818,1.13803
1742.0,1.13824,1.1381
1743.0,1.13822,1.13807
1744.0,1.13826,1.13811
1745.0,1.13824,1.13809
1746.0,1.13828,1.13813
1747.0,1.13827,1.13811
1748.0,1.13821,1.13806
1749.0,1.13824,1.13809
1750.0,1.1382,1.13806
1751.0,1.13824,1.1381
1752.0,1.1382,1.13803
1753.0,1.13827,1.13811
1754.0,1.13831,1.13814
1755.0,1.13827,1.13811
1756.0,1.13822,1.13808
1757.0,1.13816,1.138
1758.0,1.13812,1.13795
1759.0,1.13812,1.13796
1760.0,1.13811,1.13797
1761.0,1.13814,1.13798
1762.0,1.13811,1.13795
1763.0,1.13807,1.1379
1764.0,1.13802,1.13785
1765.0,1.13805,1.13789
1766.0,1.13809,1.13792
1767.0,1.13806,1.1379
1768.0,1.13809,1.13795
1769.0,1.13808,1.13792
1770.0,1.13818,1.13803
1771.0,1.13821,1.13807
1772.0,1.13825,1.13809
1773.0,1.13828,1.13812
1774.0,1.13826,1.13809
1775.0,1.13825,1.13811
1776.0,1.13825,1.1381
1777.0,1.13816,1.13802
1778.0,1.13821,1.13806
1779.0,1.13824,1.1381
1780.0,1.1383,1.13816
1781.0,1.13846,1.1383
1782.0,1.13835,1.1382
1783.0,1.13834,1.1382
1784.0,1.13838,1.13822
1785.0,1.13841,1.13826
1786.0,1.1383,1.13814
1787.0,1.13833,1.13818
1788.0,1.13831,1.13816
1789.0,1.13835,1.13819
1790.0,1.13829,1.13813
1791.0,1.13823,1.13809
1792.0,1.13817,1.13802
1793.0,1.13813,1.13799
1794.0,1.1381,1.13795
1795.0,1.13803,1.13787
1796.0,1.13808,1.13794
1797.0,1.13821,1.13806
1798.0,1.13823,1.13807
1799.0,1.13825,1.13809
1800.0,1.13819,1.13805
1801.0,1.13814,1.13799
1802.0,1.1381,1.13795
1803.0,1.13813,1.13798
1804.0,1.13819,1.13804
1805.0,1.13817,1.13801
1806.0,1.13817,1.13802
1807.0,1.13821,1.13807
1808.0,1.13805,1.13791
1809.0,1.13802,1.13787
1810.0,1.13809,1.13793
1811.0,1.13796,1.13781
1812.0,1.13789,1.13774
1813.0,1.13795,1.1378
1814.0,1.13793,1.13777
1815.0,1.13795,1.13779
1816.0,1.13803,1.13787
1817.0,1.1381,1.13795
1818.0,1.13813,1.13798
1819.0,1.13812,1.13798
1820.0,1.13816,1.13801
1821.0,1.13819,1.13804
1822.0,1.13817,1.13802
1823.0,1.13809,1.13796
1824.0,1.1382,1.13806
1825.0,1.13823,1.1381
1826.0,1.13826,1.13811
1827.0,1.13829,1.13814
1828.0,1.13834,1.13819
1829.0,1.13832,1.13817
1830.0,1.13811,1.13798
1831.0,1.13819,1.13804
1832.0,1.13817,1.13806
1833.0,1.13823,1.13808
1834.0,1.13822,1.13808
1835.0,1.13822,1.13807
1836.0,1.13825,1.13811
1837.0,1.13828,1.13815
1838.0,1.13826,1.13811
1839.0,1.13828,1.13814
1840.0,1.13826,1.13812
1841.0,1.13819,1.13805
1842.0,1.1382,1.13807
1843.0,1.13824,1.1381
1844.0,1.13822,1.13809
1845.0,1.13823,1.13809
1846.0,1.13825,1.13811
1847.0,1.1383,1.13814
1848.0,1.13833,1.13819
1849.0,1.13829,1.13816
1850.0,1.13834,1.13819
1851.0,1.13825,1.13811
1852.0,1.13831,1.13816
1853.0,1.13829,1.13814
1854.0,1.13837,1.13821
1855.0,1.13828,1.13814
1856.0,1.13836,1.1382
1857.0,1.1383,1.13817
1858.0,1.13825,1.13812
1859.0,1.13829,1.13816
1860.0,1.13834,1.1382
1861.0,1.13844,1.13828
1862.0,1.13844,1.13829
1863.0,1.13846,1.13832
1864.0,1.13847,1.13832
1865.0,1.1385,1.13835
1866.0,1.13846,1.13832
1867.0,1.13848,1.13835
1868.0,1.13845,1.13831
1869.0,1.13847,1.13833
1870.0,1.13853,1.13837
1871.0,1.13849,1.13836
1872.0,1.13854,1.13839
1873.0,1.13852,1.13836
1874.0,1.13848,1.13834
1875.0,1.13845,1.1383
1876.0,1.13848,1.13834
1877.0,1.13851,1.13837
1878.0,1.13854,1.13839
1879.0,1.13854,1.13837
1880.0,1.13856,1.13842
1881.0,1.13844,1.13831
1882.0,1.13848,1.13833
1883.0,1.1385,1.13836
1884.0,1.13845,1.13832
1885.0,1.13845,1.1383
1886.0,1.13848,1.13834
1887.0,1.13852,1.13837
1888.0,1.13855,1.13841
1889.0,1.13846,1.13831
1890.0,1.1384,1.13824
1891.0,1.13852,1.13836
1892.0,1.13855,1.1384
1893.0,1.1385,1.13835
1894.0,1.1385,1.13836
1895.0,1.1384,1.13825
1896.0,1.13837,1.13822
1897.0,1.13838,1.13824
1898.0,1.13844,1.13829
1899.0,1.13845,1.1383
1900.0,1.13844,1.1383
1901.0,1.13848,1.13833
1902.0,1.13845,1.13831
1903.0,1.13841,1.13829
1904.0,1.13831,1.13816
1905.0,1.13834,1.1382
1906.0,1.13834,1.13819
1907.0,1.13835,1.13821
1908.0,1.13845,1.13831
1909.0,1.13836,1.13822
1910.0,1.13834,1.1382
1911.0,1.13832,1.13817
1912.0,1.13828,1.13814
1913.0,1.13826,1.13811
1914.0,1.13826,1.13813
1915.0,1.13825,1.1381
1916.0,1.13822,1.13807
1917.0,1.13819,1.13805
1918.0,1.13814,1.13798
1919.0,1.13822,1.13807
1920.0,1.13825,1.13811
1921.0,1.13823,1.13808
1922.0,1.13827,1.13812
1923.0,1.13825,1.1381
1924.0,1.1383,1.13816
1925.0,1.13846,1.13833
1926.0,1.13854,1.13841
1927.0,1.1385,1.13835
1928.0,1.13847,1.13833
1929.0,1.1384,1.13825
1930.0,1.13831,1.13816
1931.0,1.13841,1.13827
